token,count,first_token_count,candidate_score
tocchi,1,0,0.6931471805599453
actual,1,0,0.6931471805599453
overlay,1,0,0.6931471805599453
labs,1,0,0.6931471805599453
vis,1,0,0.6931471805599453
121core2duo,1,0,0.6931471805599453
6300u,1,0,0.6931471805599453
ppc082b,1,0,0.6931471805599453
sisto,1,0,0.6931471805599453
cerami,1,0,0.6931471805599453
allogiamento,1,0,0.6931471805599453
straordinarie,1,0,0.6931471805599453
chanl,1,0,0.6931471805599453
sleeving,1,0,0.6931471805599453
06mm,1,0,0.6931471805599453
1000ft,1,0,0.6931471805599453
pallet,1,0,0.6931471805599453
s1b,1,0,0.6931471805599453
ordinarie,1,0,0.6931471805599453
xzr751u,1,0,0.6931471805599453
nopb,1,0,0.6931471805599453
ridotto,1,0,0.6931471805599453
4pair,1,0,0.6931471805599453
ecat6,1,0,0.6931471805599453
hed,1,0,0.6931471805599453
insegne,1,0,0.6931471805599453
pubblicita,1,0,0.6931471805599453
6500lm,1,0,0.6931471805599453
hidensity,1,0,0.6931471805599453
zelig,1,0,0.6931471805599453
intellingent,1,0,0.6931471805599453
osdp,1,0,0.6931471805599453
supports,1,0,0.6931471805599453
molex,1,0,0.6931471805599453
combined,1,0,0.6931471805599453
boards,1,0,0.6931471805599453
readers,1,0,0.6931471805599453
nexwatch,1,0,0.6931471805599453
pwce,1,0,0.6931471805599453
pwpe,1,0,0.6931471805599453
75a,1,0,0.6931471805599453
rapp,1,0,0.6931471805599453
crossconnect,1,0,0.6931471805599453
intelligenti,1,0,0.6931471805599453
3450p,1,0,0.6931471805599453
unpopulated,1,0,0.6931471805599453
preassemblato,1,0,0.6931471805599453
automazione,1,0,0.6931471805599453
uffici,1,0,0.6931471805599453
vx430ej,1,0,0.6931471805599453
vmz62ej,1,0,0.6931471805599453
9kg,1,0,0.6931471805599453
6200lm,1,0,0.6931471805599453
11w,1,0,0.6931471805599453
suspension,1,0,0.6931471805599453
610nl,1,0,0.6931471805599453
peryr,1,0,0.6931471805599453
3day,1,0,0.6931471805599453
prepare,1,0,0.6931471805599453
3db,1,0,0.6931471805599453
sites,1,0,0.6931471805599453
4700mq,1,0,0.6931471805599453
26u,1,0,0.6931471805599453
3lcd,1,0,0.6931471805599453
8xlr,1,0,0.6931471805599453
ingombro,1,0,0.6931471805599453
320x200x700mm,1,0,0.6931471805599453
allinat,1,0,0.6931471805599453
requirement,1,0,0.6931471805599453
audit,1,0,0.6931471805599453
600lm,1,0,0.6931471805599453
allocation,1,0,0.6931471805599453
win7,1,0,0.6931471805599453
180core2duot6570,1,0,0.6931471805599453
78x25,1,0,0.6931471805599453
80mt,1,0,0.6931471805599453
conslt,1,0,0.6931471805599453
2gbvist,1,0,0.6931471805599453
core2,1,0,0.6931471805599453
51o,1,0,0.6931471805599453
mz882bej,1,0,0.6931471805599453
wasabi,1,0,0.6931471805599453
w7hp64,1,0,0.6931471805599453
x3950,1,0,0.6931471805599453
cams,1,0,0.6931471805599453
135core2duop8400,1,0,0.6931471805599453
3vis,1,0,0.6931471805599453
106core2duot8100,1,0,0.6931471805599453
macchine,1,0,0.6931471805599453
roltelex,1,0,0.6931471805599453
bpa,1,0,0.6931471805599453
3320lm,1,0,0.6931471805599453
unetwrix,1,0,0.6931471805599453
2pin,1,0,0.6931471805599453
contro,1,0,0.6931471805599453
accop,1,0,0.6931471805599453
dn125,1,0,0.6931471805599453
neo,1,0,0.6931471805599453
azzurra,1,0,0.6931471805599453
7ms,1,0,0.6931471805599453
mntr,1,0,0.6931471805599453
27wm,1,0,0.6931471805599453
pm5110,1,0,0.6931471805599453
2do,1,0,0.6931471805599453
pm3255,1,0,0.6931471805599453
thd,1,0,0.6931471805599453
15x32mm,1,0,0.6931471805599453
12x40,1,0,0.6931471805599453
sbar,1,0,0.6931471805599453
d44,1,0,0.6931471805599453
33x33,1,0,0.6931471805599453
1500a,1,0,0.6931471805599453
85x125,1,0,0.6931471805599453
50x10mm,1,0,0.6931471805599453
corda,1,0,0.6931471805599453
630a,1,0,0.6931471805599453
interrutoore,1,0,0.6931471805599453
pacific,1,0,0.6931471805599453
univers,1,0,0.6931471805599453
lampeggia,1,0,0.6931471805599453
97db,1,0,0.6931471805599453
bitonale,1,0,0.6931471805599453
2x24awg,1,0,0.6931471805599453
spira,1,0,0.6931471805599453
interspace,1,0,0.6931471805599453
padiglione,1,0,0.6931471805599453
siderale,1,0,0.6931471805599453
4x18,1,0,0.6931471805599453
certifica,1,0,0.6931471805599453
assmann,1,0,0.6931471805599453
ednet,1,0,0.6931471805599453
mgb,1,0,0.6931471805599453
x38,1,0,0.6931471805599453
vall,1,0,0.6931471805599453
f63a,1,0,0.6931471805599453
m63a,1,0,0.6931471805599453
ridondante,1,0,0.6931471805599453
sde,1,0,0.6931471805599453
sdv,1,0,0.6931471805599453
zola,1,0,0.6931471805599453
prmo,1,0,0.6931471805599453
vetronite,1,0,0.6931471805599453
termorestr,1,0,0.6931471805599453
feller,1,0,0.6931471805599453
2x4mm2,1,0,0.6931471805599453
a3355,1,0,0.6931471805599453
11th,1,0,0.6931471805599453
5nm,1,0,0.6931471805599453
finecorsa,1,0,0.6931471805599453
azi,1,0,0.6931471805599453
override,1,0,0.6931471805599453
40nm,1,0,0.6931471805599453
c102,1,0,0.6931471805599453
less,1,0,0.6931471805599453
mcm166,1,0,0.6931471805599453
actuator,1,0,0.6931471805599453
environmental,1,0,0.6931471805599453
m3070,1,0,0.6931471805599453
breadboard,1,0,0.6931471805599453
gms,1,0,0.6931471805599453
47ky,1,0,0.6931471805599453
2deri,1,0,0.6931471805599453
gun,1,0,0.6931471805599453
300kg,1,0,0.6931471805599453
mc1,1,0,0.6931471805599453
gobbo,1,0,0.6931471805599453
57cm,1,0,0.6931471805599453
ribassata,1,0,0.6931471805599453
rigiro,1,0,0.6931471805599453
femminile,1,0,0.6931471805599453
alcalina,1,0,0.6931471805599453
eu48,1,0,0.6931471805599453
dr532md,1,0,0.6931471805599453
cisco2851,1,0,0.6931471805599453
64u128cf,1,0,0.6931471805599453
100mah,1,0,0.6931471805599453
smontabile,1,0,0.6931471805599453
50g,1,0,0.6931471805599453
s11,1,0,0.6931471805599453
p222le,1,0,0.6931471805599453
dp158ldf,1,0,0.6931471805599453
p126ti,1,0,0.6931471805599453
img,1,0,0.6931471805599453
prt,1,0,0.6931471805599453
rewrite,1,0,0.6931471805599453
c3750,1,0,0.6931471805599453
6mt,1,0,0.6931471805599453
series3400,1,0,0.6931471805599453
funzionamento,1,0,0.6931471805599453
15krpm,1,0,0.6931471805599453
flo,1,0,0.6931471805599453
automixer,1,0,0.6931471805599453
mrx7d,1,0,0.6931471805599453
purchased,1,0,0.6931471805599453
ner,1,0,0.6931471805599453
etichett,1,0,0.6931471805599453
ultim,1,0,0.6931471805599453
multifibra,1,0,0.6931471805599453
rg58,1,0,0.6931471805599453
flux,1,0,0.6931471805599453
encircled,1,0,0.6931471805599453
sport,1,0,0.6931471805599453
st1260rgb,1,0,0.6931471805599453
rom,1,0,0.6931471805599453
paths,1,0,0.6931471805599453
purpose,1,0,0.6931471805599453
regoalbile,1,0,0.6931471805599453
teste,1,0,0.6931471805599453
80x80m,1,0,0.6931471805599453
quadrata,1,0,0.6931471805599453
80x80mm,1,0,0.6931471805599453
quadratadimensioni,1,0,0.6931471805599453
lng,1,0,0.6931471805599453
klein,1,0,0.6931471805599453
manodopera,1,0,0.6931471805599453
1kg,1,0,0.6931471805599453
spacelogicknx,1,0,0.6931471805599453
gddr3,1,0,0.6931471805599453
consente,1,0,0.6931471805599453
4x10,1,0,0.6931471805599453
superfic,1,0,0.6931471805599453
corridor,1,0,0.6931471805599453
cinq,1,0,0.6931471805599453
cornici,1,0,0.6931471805599453
botton,1,0,0.6931471805599453
600x600x650,1,0,0.6931471805599453
incasso1x16a,1,0,0.6931471805599453
rcu,1,0,0.6931471805599453
whirlpool,1,0,0.6931471805599453
isp,1,0,0.6931471805599453
600x600x902,1,0,0.6931471805599453
side1,1,0,0.6931471805599453
4post,1,0,0.6931471805599453
2gs,1,0,0.6931471805599453
70mhz,1,0,0.6931471805599453
sn2010,1,0,0.6931471805599453
attestaggio,1,0,0.6931471805599453
tools,1,0,0.6931471805599453
u320,1,0,0.6931471805599453
vdv526,1,0,0.6931471805599453
parity,1,0,0.6931471805599453
ogb,1,0,0.6931471805599453
twin,1,0,0.6931471805599453
250f,1,0,0.6931471805599453
2955nd,1,0,0.6931471805599453
las,1,0,0.6931471805599453
22ppm,1,0,0.6931471805599453
16ppm,1,0,0.6931471805599453
cestello,1,0,0.6931471805599453
eecn,1,0,0.6931471805599453
taric,1,0,0.6931471805599453
mkr1000,1,0,0.6931471805599453
pro3,1,0,0.6931471805599453
nhl,1,0,0.6931471805599453
quinta,1,0,0.6931471805599453
dalla,1,0,0.6931471805599453
eseguirsi,1,0,0.6931471805599453
sat2ip,1,0,0.6931471805599453
dtt2ip,1,0,0.6931471805599453
dtt,1,0,0.6931471805599453
sempre,1,0,0.6931471805599453
x110,1,0,0.6931471805599453
utpcat,1,0,0.6931471805599453
fibrepk,1,0,0.6931471805599453
laminato,1,0,0.6931471805599453
ricoh,1,0,0.6931471805599453
retroilluminazion,1,0,0.6931471805599453
personalizzabile,1,0,0.6931471805599453
32tc,1,0,0.6931471805599453
crestronmodule,1,0,0.6931471805599453
revpi,1,0,0.6931471805599453
annuo,1,0,0.6931471805599453
rifinitura,1,0,0.6931471805599453
standrd,1,0,0.6931471805599453
spillatore,1,0,0.6931471805599453
multistrati,1,0,0.6931471805599453
realizzato,1,0,0.6931471805599453
pc3200,1,0,0.6931471805599453
fbrand,1,0,0.6931471805599453
272s1m,1,0,0.6931471805599453
27bn65yp,1,0,0.6931471805599453
27ul650,1,0,0.6931471805599453
mmd,1,0,0.6931471805599453
cat6alength,1,0,0.6931471805599453
2800a,1,0,0.6931471805599453
indentification,1,0,0.6931471805599453
etichettatura,1,0,0.6931471805599453
6hz,1,0,0.6931471805599453
50ohm,1,0,0.6931471805599453
transmission,1,0,0.6931471805599453
dedicato,1,0,0.6931471805599453
ventil,1,0,0.6931471805599453
alime,1,0,0.6931471805599453
tredux,1,0,0.6931471805599453
solare,1,0,0.6931471805599453
cella,1,0,0.6931471805599453
umidita,1,0,0.6931471805599453
esteso,1,0,0.6931471805599453
hesi,1,0,0.6931471805599453
u10p,1,0,0.6931471805599453
eff,1,0,0.6931471805599453
certified,1,0,0.6931471805599453
inversione,1,0,0.6931471805599453
m70d,1,0,0.6931471805599453
s32dm500,1,0,0.6931471805599453
s27am500,1,0,0.6931471805599453
s19a300n,1,0,0.6931471805599453
39kw,1,0,0.6931471805599453
frigorifera,1,0,0.6931471805599453
resa,1,0,0.6931471805599453
telefoni,1,0,0.6931471805599453
collegare,1,0,0.6931471805599453
stagionale,1,0,0.6931471805599453
12vout,1,0,0.6931471805599453
mkiv,1,0,0.6931471805599453
apl,1,0,0.6931471805599453
deliveryof,1,0,0.6931471805599453
cap1301ec,1,0,0.6931471805599453
assortiti,1,0,0.6931471805599453
mine,1,0,0.6931471805599453
profi,1,0,0.6931471805599453
win8p,1,0,0.6931471805599453
3630qm,1,0,0.6931471805599453
corei7,1,0,0.6931471805599453
2x2gb,1,0,0.6931471805599453
optionally,1,0,0.6931471805599453
elettrozz,1,0,0.6931471805599453
cat3001ec,1,0,0.6931471805599453
siglight,1,0,0.6931471805599453
orbit,1,0,0.6931471805599453
kiosk,1,0,0.6931471805599453
sollevamento,1,0,0.6931471805599453
nc7170,1,0,0.6931471805599453
ferrite,1,0,0.6931471805599453
c1000s,1,0,0.6931471805599453
pressofuse,1,0,0.6931471805599453
sovrastampato,1,0,0.6931471805599453
dropship,1,0,0.6931471805599453
1nc,1,0,0.6931471805599453
dtls,1,0,0.6931471805599453
160v,1,0,0.6931471805599453
170h,1,0,0.6931471805599453
20in,1,0,0.6931471805599453
schko,1,0,0.6931471805599453
masc,1,0,0.6931471805599453
4kx2k,1,0,0.6931471805599453
cm15,1,0,0.6931471805599453
tedesca,1,0,0.6931471805599453
c14maschio,1,0,0.6931471805599453
tacacs,1,0,0.6931471805599453
qualifica,1,0,0.6931471805599453
m7350,1,0,0.6931471805599453
24ghz,1,0,0.6931471805599453
750mbps,1,0,0.6931471805599453
findme,1,0,0.6931471805599453
32mn500m,1,0,0.6931471805599453
10ms,1,0,0.6931471805599453
lincense,1,0,0.6931471805599453
number,1,0,0.6931471805599453
vrtcl,1,0,0.6931471805599453
ms425,1,0,0.6931471805599453
ct5508,1,0,0.6931471805599453
comprensivi,1,0,0.6931471805599453
vw80,1,0,0.6931471805599453
operatori,1,0,0.6931471805599453
m3h,1,0,0.6931471805599453
qmax,1,0,0.6931471805599453
mechanical,1,0,0.6931471805599453
g413,1,0,0.6931471805599453
website,1,0,0.6931471805599453
calce,1,0,0.6931471805599453
locazioni,1,0,0.6931471805599453
alog,1,0,0.6931471805599453
vw85,1,0,0.6931471805599453
hw15,1,0,0.6931471805599453
ctvm,1,0,0.6931471805599453
hw10,1,0,0.6931471805599453
fe40,1,0,0.6931471805599453
30vac,1,0,0.6931471805599453
registrants,1,0,0.6931471805599453
certification,1,0,0.6931471805599453
lmcp,1,0,0.6931471805599453
lmca,1,0,0.6931471805599453
yuv,1,0,0.6931471805599453
700ma,1,0,0.6931471805599453
wlc,1,0,0.6931471805599453
compatte,1,0,0.6931471805599453
m160,1,0,0.6931471805599453
cap0511p,1,0,0.6931471805599453
vendibile,1,0,0.6931471805599453
pp4,1,0,0.6931471805599453
medical,1,0,0.6931471805599453
naso,1,0,0.6931471805599453
ffp3,1,0,0.6931471805599453
m2fp3v,1,0,0.6931471805599453
monouso,1,0,0.6931471805599453
facciale,1,0,0.6931471805599453
36k,1,0,0.6931471805599453
vwm,1,0,0.6931471805599453
map,1,0,0.6931471805599453
videosound,1,0,0.6931471805599453
sebino,1,0,0.6931471805599453
nsp,1,0,0.6931471805599453
incluse,1,0,0.6931471805599453
ite,1,0,0.6931471805599453
engineering,1,0,0.6931471805599453
mase,1,0,0.6931471805599453
eseguita,1,0,0.6931471805599453
aliemtazione,1,0,0.6931471805599453
bagni,1,0,0.6931471805599453
ripristino,1,0,0.6931471805599453
apparato,1,0,0.6931471805599453
teco,1,0,0.6931471805599453
pilastro,1,0,0.6931471805599453
modificche,1,0,0.6931471805599453
9cell,1,0,0.6931471805599453
20v,1,0,0.6931471805599453
900x600,1,0,0.6931471805599453
itbsolution,1,0,0.6931471805599453
alimentazi,1,0,0.6931471805599453
landscape,1,0,0.6931471805599453
oculus,1,0,0.6931471805599453
ucs10,1,0,0.6931471805599453
comfortclima,1,0,0.6931471805599453
utilizzato,1,0,0.6931471805599453
sphera,1,0,0.6931471805599453
plessi,1,0,0.6931471805599453
elettrotecnica,1,0,0.6931471805599453
fortini,1,0,0.6931471805599453
aggregati,1,0,0.6931471805599453
radwin,1,0,0.6931471805599453
elektresa,1,0,0.6931471805599453
acustico3x95mm,1,0,0.6931471805599453
isolam,1,0,0.6931471805599453
192w,1,0,0.6931471805599453
anelle,1,0,0.6931471805599453
covered,1,0,0.6931471805599453
gsi,1,0,0.6931471805599453
adhesive,1,0,0.6931471805599453
indirizzabile,1,0,0.6931471805599453
n300mbps,1,0,0.6931471805599453
150mbps,1,0,0.6931471805599453
saponetta,1,0,0.6931471805599453
m7000,1,0,0.6931471805599453
subssvl,1,0,0.6931471805599453
workfo,1,0,0.6931471805599453
h100mm,1,0,0.6931471805599453
066mhz,1,0,0.6931471805599453
sblocco,1,0,0.6931471805599453
analogiche,1,0,0.6931471805599453
elsner,1,0,0.6931471805599453
m3058,1,0,0.6931471805599453
laminante,1,0,0.6931471805599453
bmp,1,0,0.6931471805599453
siglatura,1,0,0.6931471805599453
75mmx4,1,0,0.6931471805599453
autolaminanti,1,0,0.6931471805599453
wrap,1,0,0.6931471805599453
telecomunicazioni,1,0,0.6931471805599453
m2060swda2,1,0,0.6931471805599453
hdrw,1,0,0.6931471805599453
outsourcing,1,0,0.6931471805599453
eritel,1,0,0.6931471805599453
periodica,1,0,0.6931471805599453
ecoclima,1,0,0.6931471805599453
posterio,1,0,0.6931471805599453
inclus,1,0,0.6931471805599453
civer,1,0,0.6931471805599453
h70,1,0,0.6931471805599453
inizio,1,0,0.6931471805599453
bipolare,1,0,0.6931471805599453
iec320,1,0,0.6931471805599453
passwordmanager,1,0,0.6931471805599453
mgnt,1,0,0.6931471805599453
pbvp35,1,0,0.6931471805599453
cancelli,1,0,0.6931471805599453
a993xl600xp600,1,0,0.6931471805599453
digitronica,1,0,0.6931471805599453
mv22,1,0,0.6931471805599453
magnetici,1,0,0.6931471805599453
650x600x200,1,0,0.6931471805599453
2bott,1,0,0.6931471805599453
comprendente,1,0,0.6931471805599453
ymcko,1,0,0.6931471805599453
convenzionali,1,0,0.6931471805599453
8x24,1,0,0.6931471805599453
g23,1,0,0.6931471805599453
845x635x300,1,0,0.6931471805599453
r660xs,1,0,0.6931471805599453
110connect,1,0,0.6931471805599453
sott,1,0,0.6931471805599453
euroclasse,1,0,0.6931471805599453
vocalizer,1,0,0.6931471805599453
1pcs,1,0,0.6931471805599453
plantronics,1,0,0.6931471805599453
en135601,1,0,0.6931471805599453
ignifugo,1,0,0.6931471805599453
800cm,1,0,0.6931471805599453
earbud,1,0,0.6931471805599453
80f,1,0,0.6931471805599453
indirizato,1,0,0.6931471805599453
85f,1,0,0.6931471805599453
90x800,1,0,0.6931471805599453
90x600mm,1,0,0.6931471805599453
90x400mm,1,0,0.6931471805599453
800x600x300,1,0,0.6931471805599453
hxlxp,1,0,0.6931471805599453
6sc,1,0,0.6931471805599453
1000x600x250,1,0,0.6931471805599453
4yr,1,0,0.6931471805599453
poweredge,1,0,0.6931471805599453
spares,1,0,0.6931471805599453
sapphire,1,0,0.6931471805599453
g6200u,1,0,0.6931471805599453
w7pro64,1,0,0.6931471805599453
exhaut,1,0,0.6931471805599453
20k,1,0,0.6931471805599453
slvr,1,0,0.6931471805599453
2kw,1,0,0.6931471805599453
pfl,1,0,0.6931471805599453
65cfm,1,0,0.6931471805599453
csn,1,0,0.6931471805599453
exhast,1,0,0.6931471805599453
rapids,1,0,0.6931471805599453
5416sprocessor,1,0,0.6931471805599453
1150s,1,0,0.6931471805599453
960x540x43,1,0,0.6931471805599453
87mm,1,0,0.6931471805599453
xcto,1,0,0.6931471805599453
400flex,1,0,0.6931471805599453
travelmate,1,0,0.6931471805599453
ndcsec,1,0,0.6931471805599453
cost,1,0,0.6931471805599453
isincluded,1,0,0.6931471805599453
vmwarefirst,1,0,0.6931471805599453
auditor,1,0,0.6931471805599453
cassettini,1,0,0.6931471805599453
645x435x250,1,0,0.6931471805599453
e560,1,0,0.6931471805599453
thalassa,1,0,0.6931471805599453
5ac,1,0,0.6931471805599453
nanostation,1,0,0.6931471805599453
airmax,1,0,0.6931471805599453
ns224,1,0,0.6931471805599453
collector,1,0,0.6931471805599453
anelli1u,1,0,0.6931471805599453
categrory,1,0,0.6931471805599453
wt025m,1,0,0.6931471805599453
speakerphone,1,0,0.6931471805599453
qwertz,1,0,0.6931471805599453
k02it,1,0,0.6931471805599453
yasa,1,0,0.6931471805599453
f145,1,0,0.6931471805599453
350ma,1,0,0.6931471805599453
monozona,1,0,0.6931471805599453
sl300,1,0,0.6931471805599453
sy60,1,0,0.6931471805599453
t5870,1,0,0.6931471805599453
rinforzi,1,0,0.6931471805599453
1000x600,1,0,0.6931471805599453
microperforato,1,0,0.6931471805599453
155xw17,1,0,0.6931471805599453
braid,1,0,0.6931471805599453
58m3,1,0,0.6931471805599453
165m3,1,0,0.6931471805599453
ventilatori,1,0,0.6931471805599453
alloggia,1,0,0.6931471805599453
92x92,1,0,0.6931471805599453
223x223,1,0,0.6931471805599453
extrusion,1,0,0.6931471805599453
guai,1,0,0.6931471805599453
withous,1,0,0.6931471805599453
t6670,1,0,0.6931471805599453
multimd,1,0,0.6931471805599453
x40,1,0,0.6931471805599453
644x1232,1,0,0.6931471805599453
coextrusion,1,0,0.6931471805599453
seal,1,0,0.6931471805599453
removal,1,0,0.6931471805599453
4x24,1,0,0.6931471805599453
31mm,1,0,0.6931471805599453
acs16pt,1,0,0.6931471805599453
argentato,1,0,0.6931471805599453
en50131,1,0,0.6931471805599453
wideband,1,0,0.6931471805599453
cancellazione,1,0,0.6931471805599453
disti,1,0,0.6931471805599453
entrata,1,0,0.6931471805599453
posizione,1,0,0.6931471805599453
rumor,1,0,0.6931471805599453
sharepoint,1,0,0.6931471805599453
notturne,1,0,0.6931471805599453
diurne,1,0,0.6931471805599453
leads,1,0,0.6931471805599453
om17122,1,0,0.6931471805599453
330sca,1,0,0.6931471805599453
fork,1,0,0.6931471805599453
optifiber,1,0,0.6931471805599453
dbh24kofo,1,0,0.6931471805599453
hit,1,0,0.6931471805599453
gld,1,0,0.6931471805599453
orange,1,0,0.6931471805599453
1dwdp,1,0,0.6931471805599453
s4610,1,0,0.6931471805599453
1200l,1,0,0.6931471805599453
g24q,1,0,0.6931471805599453
pm893,1,0,0.6931471805599453
100bk,1,0,0.6931471805599453
sym,1,0,0.6931471805599453
tchen,1,0,0.6931471805599453
und,1,0,0.6931471805599453
plastikzylinder,1,0,0.6931471805599453
pcu,1,0,0.6931471805599453
license3,1,0,0.6931471805599453
spem,1,0,0.6931471805599453
s4510,1,0,0.6931471805599453
q4de,1,0,0.6931471805599453
75lx,1,0,0.6931471805599453
pc6x,1,0,0.6931471805599453
crd8,1,0,0.6931471805599453
sas3816,1,0,0.6931471805599453
license36m,1,0,0.6931471805599453
500user,1,0,0.6931471805599453
3mtvern,1,0,0.6931471805599453
110xc,1,0,0.6931471805599453
puntale,1,0,0.6931471805599453
rel10,1,0,0.6931471805599453
isopropiligo,1,0,0.6931471805599453
preriscaldo,1,0,0.6931471805599453
serbatoio,1,0,0.6931471805599453
installato,1,0,0.6931471805599453
carburante,1,0,0.6931471805599453
travaso,1,0,0.6931471805599453
1900lt,1,0,0.6931471805599453
600lt,1,0,0.6931471805599453
e540,1,0,0.6931471805599453
noos,1,0,0.6931471805599453
60ghz,1,0,0.6931471805599453
20c6,1,0,0.6931471805599453
dvdcd,1,0,0.6931471805599453
4210m,1,0,0.6931471805599453
3inhd,1,0,0.6931471805599453
e330,1,0,0.6931471805599453
100users,1,0,0.6931471805599453
aspysmb,1,0,0.6931471805599453
smb,1,0,0.6931471805599453
aspyee,1,0,0.6931471805599453
aaxs,1,0,0.6931471805599453
tmva,1,0,0.6931471805599453
dcs,1,0,0.6931471805599453
silicon,1,0,0.6931471805599453
merch,1,0,0.6931471805599453
rcam,1,0,0.6931471805599453
mc2,1,0,0.6931471805599453
cfu,1,0,0.6931471805599453
frontalini,1,0,0.6931471805599453
alchool,1,0,0.6931471805599453
teghr,1,0,0.6931471805599453
5x200mm,1,0,0.6931471805599453
12x2,1,0,0.6931471805599453
dattatore,1,0,0.6931471805599453
playbus,1,0,0.6931471805599453
astronomico,1,0,0.6931471805599453
360ip20,1,0,0.6931471805599453
dicromat,1,0,0.6931471805599453
minimat,1,0,0.6931471805599453
confezionamento,1,0,0.6931471805599453
lexar,1,0,0.6931471805599453
allarmi,1,0,0.6931471805599453
rilancio,1,0,0.6931471805599453
